Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
6992,00378,ALBUTEROL SULFATE,1.5,Not Control,20763534.96,20604255.1,159279.86000000002
6993,00378,LEVALBUTEROL HYDROCHLORIDE,1.25,Not Control,211997.84,187311.53,24686.31
6997,NA,NA,NA,NA,13337.37,11476.49,1860.88
6998,NA,NA,NA,NA,1010.34,931.86,78.48
7001,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,10,Not Control,888185.52,874639.53,13545.99
7002,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,20,Not Control,1374547.25,1356839.06,17708.19
7003,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,30,Not Control,586613.53,577907.19,8706.34
7004,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,40,Not Control,1032259.35,1015712.0700000001,16547.28
7005,00378,LOXAPINE SUCCINATE,5,Not Control,157708.81,153441.61,4267.2
7006,60505,FENTANYL,25,CII,1999088.46,1963111.39,35977.07
7007,60505,FENTANYL,50,CII,2829185.76,2800874.26,28311.5
7008,60505,FENTANYL,75,CII,2641085.89,2619020.36,22065.53
7009,60505,FENTANYL,100,CII,3823974.75,3787479.92,36494.83
7010,00378,LOXAPINE SUCCINATE,10,Not Control,1079660.26,1070463.22,9197.04
7011,00703,HALOPERIDOL DECANOATE,50,Not Control,22760.69,21664.94,1095.75
7012,60505,FENTANYL,50,CII,16075.05,15929.48,145.57
7013,00703,HALOPERIDOL DECANOATE,50,Not Control,35899.31,35133.64,765.67
7014,60505,FENTANYL,100,CII,11847.39,11704.82,142.57
7017,00378,BICALUTAMIDE,50,Not Control,617.78,617.78,0
7018,NA,NA,NA,NA,14282.75,14117.85,164.9
7020,00169,NA,NA,Not Control,17917325.85,17173632.86,743692.99
7021,00703,HALOPERIDOL DECANOATE,100,Not Control,40944.97,35220.69,5724.28
7022,NA,NA,NA,NA,552.23,552.23,0
7023,00703,HALOPERIDOL DECANOATE,100,Not Control,207642.34,186043.55,21598.79
7025,00378,LOXAPINE SUCCINATE,25,Not Control,666649.69,656441.06,10208.63
7029,NA,NA,NA,NA,169.8,169.8,0
7030,NA,NA,NA,NA,2531.86,2415.86,116
7033,00115,FLUDROCORTISONE ACETATE,0.1,Not Control,2018558.35,1959242.51,59315.840000000004
7034,00574,ASPIRIN,300,Not Control,7336.740000000001,5505.52,1831.22
7037,00093,AMLODIPINE BESYLATE; VALSARTAN; HYDROCHLOROTHIAZIDE,5; 160; 25,Not Control,65462.8,65024.49,438.31
7038,NA,NA,NA,NA,723730.6,717221.02,6509.58
7040,00574,ATROPA BELLADONNA; OPIUM,16.2; 30,CII,435608.29,329968.05,105640.23999999999
7045,00574,ATROPA BELLADONNA; OPIUM,16.2; 60,CII,459292.06,449428.93,9863.13
7050,00378,LOXAPINE SUCCINATE,50,Not Control,1797353.72,1023038.1,774315.62
7054,00781,NA,NA,Not Control,6094426.99,6060982.37,33444.62
7058,NA,NA,NA,NA,7240.26,7239.26,1
7065,00169,NA,NA,Not Control,8750382.01,8509296.32,241085.69
7066,NA,NA,NA,NA,8595.95,8568.7,27.25
7068,NA,NA,NA,NA,3887959.17,3822484.37,65474.799999999996
7069,00074,LEVOTHYROXINE SODIUM,150,Not Control,2854143.22,2802387.19,51756.03
7070,00074,LEVOTHYROXINE SODIUM,175,Not Control,2208626.91,2174611.85,34015.06
7074,NA,NA,NA,NA,532551.78,464219.65,68332.13
7075,00409,POTASSIUM CHLORIDE,200,Not Control,197765.34,124497.16,73268.18
7077,00781,METRONIDAZOLE,7.5,Not Control,31690277.849999998,31403593.47,286684.38
7078,NA,NA,NA,NA,182167.04,182051.18,115.86
7080,00781,METRONIDAZOLE,10,Not Control,6342159.97,6257803.1,84356.87
7090,00781,KETOCONAZOLE,20.5,Not Control,8005781.82,7955538.37,50243.45
7093,00574,HYDROCORTISONE ACETATE,30,Not Control,512938.21,512938.21,0
7094,00781,NA,NA,Not Control,23883828.01,23756137.32,127690.69
7096,00378,BROMOCRIPTINE MESYLATE,5,Not Control,2213328.91,2149538.81,63790.1
7098,00378,CIPROFLOXACIN HYDROCHLORIDE,500,Not Control,316299.06,313506.31,2792.75
7100,00185,LISINOPRIL; HYDROCHLOROTHIAZIDE,10; 12.5,Not Control,2535039.76,2432009.52,103030.24
7101,00378,FENOFIBRATE,160,Not Control,11777067.62,11047787.61,729280.01
7102,NA,NA,NA,NA,9345307.8,9295434.51,49873.29
7103,00378,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,2.5; 325,CII,174017.14,170544.04,3473.1
7104,00378,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,5; 325,CII,86177.54000000001,84370.54,1807
7105,00378,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,7.5; 325,CII,782859.64,774711.01,8148.63
7106,00378,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,10; 325,CII,849223.67,843655.1,5568.57
7107,00409,DEXTROSE MONOHYDRATE; SODIUM CHLORIDE; POTASSIUM CHLORIDE,50; 9; 1.49,Not Control,14345.31,11026.65,3318.6600000000003
7109,00378,BROMFENAC SODIUM,0.9,Not Control,45180.49,44703.58,476.90999999999997
7110,00378,BROMFENAC SODIUM,0.9,Not Control,170124.57,166153.86,3970.71
7111,00409,POTASSIUM CHLORIDE; SODIUM CHLORIDE; CALCIUM CHLORIDE; SODIUM LACTATE; DEXTROSE MONOHYDRATE,1.79; 6; .2; 3.1; 50,Not Control,3514.4399999999996,3465.25,49.19
7112,00574,MORPHINE SULFATE,10,CII,21935.2,21731,204.2
7113,00093,NEFAZODONE HYDROCHLORIDE,150,Not Control,303986.68,299496.51,4490.17
7114,NA,NA,NA,NA,11961.69,11833.62,128.07
7115,NA,NA,NA,NA,1279599.47,982518.79,297080.68
7116,NA,NA,NA,NA,289104.92,223637.94,65466.979999999996
7117,00781,CALCIPOTRIENE,0.05,Not Control,18426229.66,18297201.23,129028.43
7118,00409,WATER,1,Not Control,517143.3,511776.64,5366.66
7120,00409,DEXTROSE MONOHYDRATE,70,Not Control,898094.26,896576.91,1517.35
7121,NA,NA,NA,NA,320176.83,315591.41,4585.42
7122,00832,DIVALPROEX SODIUM,125,Not Control,314544.24,303684.25,10859.99
7123,00832,DIVALPROEX SODIUM,250,Not Control,2587305.97,2542927.2600000002,44378.71
7124,00832,DIVALPROEX SODIUM,500,Not Control,5427645.17,5374612.56,53032.61
7126,00074,DIVALPROEX SODIUM,500,Not Control,38397365.910000004,36823466.62,1573899.29
7129,00781,ESTRADIOL,0.025,Not Control,238309.67,234356.13,3953.54
7132,00409,SODIUM CHLORIDE,450,Not Control,834.3,834.3,0
7135,10888,PROGESTERONE,100,Not Control,343433.94,338606.43,4827.51
7136,10888,PROGESTERONE,200,Not Control,476452.58999999997,470546.13,5906.46
7137,00781,CLOBETASOL PROPIONATE,0.05,Not Control,977353.05,950027.11,27325.94
7138,00409,SODIUM CHLORIDE,900,Not Control,835302.21,817127.55,18174.66
7139,00409,WATER,1,Not Control,379071.08,366403.44,12667.64
7140,00002,ABCIXIMAB,2,Not Control,45226.79,35872.61,9354.18
7142,00781,ADAPALENE,3,Not Control,810554.1,780879.68,29674.42
7144,00781,ESTRADIOL,0.05,Not Control,791078.97,776764.5,14314.47
7146,00093,AZITHROMYCIN MONOHYDRATE,250,Not Control,9010427.67,8811218.35,199209.32
7147,00093,AZITHROMYCIN MONOHYDRATE,600,Not Control,1043570.23,1036186.11,7384.12
7148,00093,AZITHROMYCIN MONOHYDRATE,100,Not Control,2488126.63,2451831.44,36295.19
7149,00093,AZITHROMYCIN MONOHYDRATE,200,Not Control,829115.21,820005.71,9109.5
7150,00378,CELECOXIB,200,Not Control,1338242.05,1330834.03,7408.02
7152,00093,SIMVASTATIN,5,Not Control,236724.37,232753.42,3970.95
7153,00093,SIMVASTATIN,10,Not Control,1101645.46,1092847.15,8798.31
7154,00093,SIMVASTATIN,20,Not Control,4975120.42,4941261.92,33858.5
7155,00093,SIMVASTATIN,40,Not Control,32563735.07,31973902.44,589832.63
7156,00093,SIMVASTATIN,80,Not Control,887311,878168.12,9142.88
7157,NA,NA,NA,NA,1537600.59,1460079.54,77521.05
7158,NA,NA,NA,NA,3481739.63,3455594.52,26145.11
7162,11523,LORATADINE; PSEUDOEPHEDRINE SULFATE,5; 120,Not Control,513.88,513.88,0
7165,00781,CALCIPOTRIENE; BETAMETHASONE DIPROPIONATE,50; .5,Not Control,3526372.3,3436878.12,89494.18000000001
7166,00093,CELECOXIB,200,Not Control,17959163.25,17765879.79,193283.46
7167,00093,AMLODIPINE BESYLATE,5,Not Control,1278964.41,1256424.55,22539.86
7168,00093,AMLODIPINE BESYLATE,10,Not Control,140572.34,136835.82,3736.52
7169,00093,AZITHROMYCIN MONOHYDRATE,500,Not Control,6859829.14,6770647.38,89181.76
7170,00093,CELECOXIB,400,Not Control,173866.39,173411.04,455.35
7171,00409,ISOLEUCINE; LEUCINE; LYSINE ACETATE; METHIONINE; PHENYLALANINE; THREONINE; TRYPTOPHAN; VALINE; ALANINE; ARGININE; ASPARTIC ACID; GLUTAMIC ACID; HISTIDINE; PROLINE; SERINE; N-ACETYLTYROSINE; GLYCINE,990; 1500; 1575; 258; 447; 600; 300; 750; 1490; 1527; 1050; 1107; 450; 1083; 795; 405; 750,Not Control,23212003.57,21438571.2,1773432.37
7172,00093,ETODOLAC,500,Not Control,338240.2,334524.89,3715.31
7178,00093,NEFAZODONE HYDROCHLORIDE,50,Not Control,99151.41,98415.98,735.43
7180,00378,QUININE SULFATE,324,Not Control,385502.37,379923.07,5579.3
7181,NA,NA,NA,NA,3470.84,3449.12,21.72
7182,NA,NA,NA,NA,4848.02,4791.110000000001,56.91
7185,00378,METFORMIN HYDROCHLORIDE,500,Not Control,3977292.02,3895121.44,82170.58
7186,NA,NA,NA,NA,645020.36,634721.46,10298.9
7187,00378,METFORMIN HYDROCHLORIDE,1000,Not Control,4403012.49,4337524.86,65487.630000000005
7188,00093,FLUOXETINE HYDROCHLORIDE,10,Not Control,4226113.7,4141140.24,84973.46
7198,00093,FLUOXETINE HYDROCHLORIDE,40,Not Control,1573235.64,1551786.67,21448.97
7201,00093,PRAVASTATIN SODIUM,20,Not Control,56192168.42,40181388.91,16010779.51
7202,00093,PRAVASTATIN SODIUM,40,Not Control,116674334.49,101627134.94,15047199.549999999
7205,00169,NA,NA,Not Control,197820591.09,191358343.53,6462247.56
7206,00093,MIRTAZAPINE,15,Not Control,139301666.88,137274164.31,2027502.57
7207,00093,MIRTAZAPINE,30,Not Control,4109444.62,4038528.34,70916.28
7208,00093,MIRTAZAPINE,45,Not Control,53375750.17,34293569.25,19082180.919999998
7210,00517,ZINC SULFATE HEPTAHYDRATE; CUPRIC SULFATE; MANGANESE SULFATE; CHROMIC CHLORIDE,22; 3.93; 1.54; 51.3,Not Control,65399.829999999994,65173.43,226.4
7212,00093,METFORMIN HYDROCHLORIDE,750,Not Control,95792.34,94466.97,1325.37
7214,00093,METFORMIN HYDROCHLORIDE,1000,Not Control,4531893.55,4477716.62,54176.93
7219,NA,NA,NA,NA,351924.79,345911.69,6013.1
7220,NA,NA,NA,NA,181741.62,180059.5,1682.12
7221,00703,ONDANSETRON HYDROCHLORIDE,2,Not Control,2001867.28,1653337.78,348529.5
7222,00093,FOSINOPRIL SODIUM,10,Not Control,118718.48,117900.1,818.38
7223,00093,FOSINOPRIL SODIUM,20,Not Control,129612.06,127862.1,1749.96
7224,00093,FOSINOPRIL SODIUM,40,Not Control,523399.86,497059.73,26340.13
7226,00574,PROCHLORPERAZINE,25,Not Control,1072896.86,1013842.32,59054.54
7227,NA,NA,NA,NA,12223.78,12223.78,0
7232,NA,NA,NA,NA,32670.16,32666.16,4
7234,00574,PROMETHAZINE HYDROCHLORIDE,25,Not Control,128999.34,124744.89,4254.45
7236,NA,NA,NA,NA,198230.34,196728.69,1501.65
7240,00781,FENTANYL,12.5,CII,4885013.13,4795824.11,89189.02
7241,00409,EPINEPHRINE,1,Not Control,3182581.08,2227027,955554.08
7241,00409,EPINEPHRINE,1,Not Control,3182581.08,2227027,955554.08
7241,00409,EPINEPHRINE,1,Not Control,3182581.08,2227027,955554.08
7242,00781,FENTANYL,50,CII,855475.0599999999,844796.76,10678.3
7243,NA,NA,NA,NA,819686.85,814746.22,4940.63
7244,00093,CLARITHROMYCIN,500,Not Control,1692628.33,1675127.55,17500.78
7247,00093,LAMOTRIGINE,150,Not Control,2331077.32,2283173.76,47903.56
7248,00093,LAMOTRIGINE,200,Not Control,4068869.04,3994290.4699999997,74578.57
7254,00093,GLIMEPIRIDE,1,Not Control,491672.48,483462.15,8210.33
7255,00093,GLIMEPIRIDE,2,Not Control,1672285.66,1654080.17,18205.49
7256,00093,GLIMEPIRIDE,4,Not Control,4052385.27,4022606.29,29778.98
7258,00093,VALACYCLOVIR HYDROCHLORIDE,500,Not Control,79228.2,78572.43,655.77
7259,00093,VALACYCLOVIR HYDROCHLORIDE,1,Not Control,115150.09999999999,114312.54000000001,837.5600000000001
7267,00093,METFORMIN HYDROCHLORIDE,500,Not Control,1728953.11,1699610.55,29342.56
7268,11523,POLYETHYLENE GLYCOL 3350,17,Not Control,9573.76,9561.76,12
7269,00074,CYCLOSPORINE,100,Not Control,234498.35,222100.69999999998,12397.65
7270,00093,PRAVASTATIN SODIUM,80,Not Control,3240758.55,3208035.5,32723.05
7271,00093,PIOGLITAZONE HYDROCHLORIDE,15,Not Control,209363.92,207951.72,1412.2
7272,00093,PIOGLITAZONE HYDROCHLORIDE,30,Not Control,1594956.99,1586979.88,7977.11
7273,00093,PIOGLITAZONE HYDROCHLORIDE,45,Not Control,39278.8,39168.93,109.87
7280,00378,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,.02; 1,Not Control,1432099.91,1426081.24,6018.67
7281,00378,NA,NA,Not Control,2966.9700000000003,2904.3900000000003,62.58
7283,00378,NA,NA,Not Control,619937.75,617574.16,2363.59
7285,NA,NA,NA,NA,12250.94,11750.74,500.20000000000005
7286,NA,NA,NA,NA,86791.77,86366.94,424.83
7287,00378,NA,NA,Not Control,705760.05,703683.83,2076.22
7290,00093,RALOXIFENE HYDROCHLORIDE,60,Not Control,5392253.33,5289259.08,102994.25
7291,NA,NA,NA,NA,32890.159999999996,32176.56,713.6
7292,NA,NA,NA,NA,718523.32,710292.35,8230.97
7293,NA,NA,NA,NA,170988.32,166012.16,4976.16
7295,00093,CARVEDILOL,12.5,Not Control,8094610.47,8020839.86,73770.61
7296,00093,CARVEDILOL,25,Not Control,3296515.56,3233172.48,63343.08
7299,00409,SODIUM ACETATE ANHYDROUS,3.28,Not Control,1939872.39,1935224.01,4648.38
7299,00409,SODIUM ACETATE ANHYDROUS,3.28,Not Control,1939872.39,1935224.01,4648.38
7300,NA,NA,NA,NA,139917.52,136352.44,3565.08
7301,00378,NA,NA,Not Control,2880685.47,2858132.54,22552.93
7303,00093,MIRTAZAPINE,15,Not Control,317257.66,312167.77,5089.89
7304,00093,MIRTAZAPINE,30,Not Control,330073.04,324690.18,5382.86
7305,00093,MIRTAZAPINE,45,Not Control,54160.74,53349.91,810.8299999999999
7306,00093,CELECOXIB,50,Not Control,46789.38,45953.45,835.9300000000001
7308,00378,NA,NA,Not Control,1335158.73,1305963.78,29194.95
7309,00781,RIVASTIGMINE,9.5,Not Control,268214.13,256226.9,11987.23
7310,NA,NA,NA,NA,2021578.35,1640948,380630.35
7311,NA,NA,NA,NA,446670,419329.91000000003,27340.09
7312,NA,NA,NA,NA,3324593.95,2881605.93,442988.02
7313,00172,CYCLOSPORINE,100,Not Control,1039747.21,1012553.6,27193.61
7314,00093,CLOPIDOGREL BISULFATE,75,Not Control,8223847.78,8017347.31,206500.47
7316,00093,DESMOPRESSIN ACETATE,0.1,Not Control,6131980.98,5938758.27,193222.71
7317,00093,DESMOPRESSIN ACETATE,0.2,Not Control,25694414.98,25201406.27,493008.70999999996
7322,00185,IPRATROPIUM BROMIDE; ALBUTEROL SULFATE,.5; 3,Not Control,304496.71,232008.24,72488.47
7325,NA,NA,NA,NA,825.8199999999999,795.22,30.6
7326,NA,NA,NA,NA,2802.94,2714.84,88.1
7327,NA,NA,NA,NA,5976.9,5896.8,80.1
7332,00409,CEFTRIAXONE SODIUM,1,Not Control,6905723.27,6172858.32,732864.95
7333,00409,CEFTRIAXONE SODIUM,1,Not Control,1063120.53,812807.01,250313.52
7333,00409,CEFTRIAXONE SODIUM,1,Not Control,1063120.53,812807.01,250313.52
7334,00093,MYCOPHENOLATE MOFETIL,250,Not Control,5619587.26,3960359.13,1659228.1300000001
7335,00409,CEFTRIAXONE SODIUM,2,Not Control,4258244.7,3822545.49,435699.21
7336,00093,TOPIRAMATE,25,Not Control,3929751.48,3802227.84,127523.64
7337,00409,CEFTRIAXONE SODIUM,250,Not Control,2220051.35,1940688.09,279363.26
7338,00409,CEFTRIAXONE SODIUM,500,Not Control,1645703.68,1463024.31,182679.37
7350,00093,LANSOPRAZOLE,15,Not Control,2049434.99,2010573.23,38861.76
7351,00093,LANSOPRAZOLE,30,Not Control,11122718.42,10975483.5,147234.92
7352,00378,ZIPRASIDONE HYDROCHLORIDE,60,Not Control,1034568.5,1022344.83,12223.67
7353,00378,ZIPRASIDONE HYDROCHLORIDE,80,Not Control,2080918.37,2062646.26,18272.11
7355,00093,FINASTERIDE,5,Not Control,1296000.48,1269943.45,26057.03
7364,00093,LOSARTAN POTASSIUM,25,Not Control,3050038.62,3030884.65,19153.97
7365,00093,LOSARTAN POTASSIUM,50,Not Control,4769783.38,4731055.3,38728.08
7366,00093,LOSARTAN POTASSIUM,100,Not Control,4704093.23,4672022.12,32071.11
7367,00093,LOSARTAN POTASSIUM; HYDROCHLOROTHIAZIDE,50; 12.5,Not Control,996962.62,991445.83,5516.79
7368,00093,LOSARTAN POTASSIUM; HYDROCHLOROTHIAZIDE,100; 25,Not Control,1222678.25,1211260.2,11418.05
7369,00093,LOSARTAN POTASSIUM; HYDROCHLOROTHIAZIDE,100; 12.5,Not Control,911036.02,901877.76,9158.26
7370,00093,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,2.5; 10,Not Control,73164.52,72644.22,520.3
7371,00093,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,5; 10,Not Control,472455.33999999997,468432.06,4023.28
7372,00093,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,5; 20,Not Control,693822.66,688171.16,5651.5
7373,00093,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,10; 20,Not Control,805557.2,797781.85,7775.35
7376,00009,MEDROXYPROGESTERONE ACETATE,150,Not Control,3091312.64,2948771.37,142541.27
7380,00093,VENLAFAXINE HYDROCHLORIDE,37.5,Not Control,1232374.42,1217400.85,14973.57
7381,00093,VENLAFAXINE HYDROCHLORIDE,50,Not Control,289246.07,285320.28,3925.79
7382,00093,VENLAFAXINE HYDROCHLORIDE,75,Not Control,2921484.99,2890043.2,31441.79
7383,00093,VENLAFAXINE HYDROCHLORIDE,100,Not Control,798604.75,790347.36,8257.39
7384,00093,VENLAFAXINE HYDROCHLORIDE,37.5,Not Control,5532661.36,5458871.66,73789.7
7385,00093,VENLAFAXINE HYDROCHLORIDE,75,Not Control,20549977.24,20320292.8,229684.44
7386,00093,VENLAFAXINE HYDROCHLORIDE,150,Not Control,18412943.97,18183632.6,229311.37
7387,00093,MOXIFLOXACIN HYDROCHLORIDE,400,Not Control,985720.4299999999,971510.76,14209.67
7391,00409,"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; SODIUM PHOSPHATE, DIBASIC, ANHYDROUS",276; 142,Not Control,2656682.38,2653806.53,2875.85
7392,00093,NIACIN,500,Not Control,5350720.66,5267706.85,83013.81
7393,00093,NIACIN,750,Not Control,480411.62,467658.37,12753.25
7394,00093,NIACIN,1000,Not Control,4165419.15,4120492.88,44926.27
7410,00517,ZINC SULFATE HEPTAHYDRATE; CUPRIC SULFATE; MANGANESE SULFATE; CHROMIC CHLORIDE,4.39; 1.57; .308; 20.5,Not Control,44389.96,44305.96,84
7415,00536,"SODIUM PHOSPHATE, DIBASIC; SODIUM PHOSPHATE, MONOBASIC",7; 19,Not Control,352127.96,347017.23,5110.73
7424,00093,MONTELUKAST SODIUM,4,Not Control,4855128.71,4805958.6,49170.11
7425,00093,MONTELUKAST SODIUM,5,Not Control,7692592.72,7605084.84,87507.88
7426,00093,MONTELUKAST SODIUM,10,Not Control,22220086.580000002,21867967.05,352119.52999999997
7431,NA,NA,NA,NA,102432.21,101681.37,750.84
7432,NA,NA,NA,NA,343636.06,340342.4,3293.66
7433,NA,NA,NA,NA,678698.08,674139.47,4558.61
7434,NA,NA,NA,NA,559658.5,556394.34,3264.16
7436,NA,NA,NA,NA,4880.6,4877.6,3
7437,NA,NA,NA,NA,6886.79,6845.62,41.17
7438,NA,NA,NA,NA,6862.4,6813.4,49
7439,00093,DIVALPROEX SODIUM,125,Not Control,419786.07,405190.09,14595.98
7440,00093,DIVALPROEX SODIUM,250,Not Control,2883801.43,2824718.69,59082.74
7441,00093,DIVALPROEX SODIUM,500,Not Control,3607387,3572479.42,34907.58
7442,00093,FLUVASTATIN SODIUM,20,Not Control,13963.67,13926.8,36.870000000000005
7443,00093,FLUVASTATIN SODIUM,40,Not Control,49808.74,48708.21,1100.53
7455,00093,GLIPIZIDE; METFORMIN HYDROCHLORIDE,2.5; 250,Not Control,39839.15,39538.700000000004,300.45
7456,00093,GLIPIZIDE; METFORMIN HYDROCHLORIDE,2.5; 500,Not Control,368329.96,366027.81,2302.15
7457,00093,GLIPIZIDE; METFORMIN HYDROCHLORIDE,5; 500,Not Control,6225283.55,6220580.33,4703.22
7464,NA,NA,NA,NA,17931.61,17540.37,391.24
7465,NA,NA,NA,NA,126618.9,123753.37,2865.5299999999997
7466,NA,NA,NA,NA,236.02,236.02,0
7471,00093,RIZATRIPTAN BENZOATE,5,Not Control,266518.29,262419.02999999997,4099.26
7472,00093,RIZATRIPTAN BENZOATE,10,Not Control,444774.41,438610.2,6164.21
7473,00093,CAPECITABINE,150,Not Control,1507532.38,1372578.13,134954.25
7474,00093,CAPECITABINE,500,Not Control,82891229.59,75089721.8,7801507.79
7477,00093,MYCOPHENOLATE MOFETIL,500,Not Control,10428847.03,8690256.68,1738590.35
7485,00093,GRANISETRON HYDROCHLORIDE,1,Not Control,557213.46,543134.88,14078.58
7493,NA,NA,NA,NA,118600.98,115671.63,2929.35
7500,00536,ISOPROPYL ALCOHOL,0.7,Not Control,461242.42,460831.13,411.29
7501,00169,INSULIN ASPART,100,Not Control,468299479.82,452479457.79,15820022.03
7502,00002,GEMCITABINE HYDROCHLORIDE,1,Not Control,1625169.61,1399239.34,225930.27
7504,00517,ACETYLCYSTEINE,100,Not Control,12742.27,8661.55,4080.72
7510,00264,DEXTROSE,5,Not Control,676925875.52,659497797.11,17428078.41
7511,00002,INSULIN LISPRO,100,Not Control,70631480.77,70294204.72,337276.05
7512,00002,INSULIN LISPRO,100,Not Control,6757810.85,6745166.82,12644.03
7514,NA,NA,NA,NA,140059.7,137242.27,2817.43
7515,00781,BUDESONIDE,0.25,Not Control,3806740.7199999997,3722451.12,84289.6
7516,00781,BUDESONIDE,0.5,Not Control,45488668.03,43146111.55,2342556.48
7517,00781,BUDESONIDE,1,Not Control,8260070.23,7905645.54,354424.69
7520,00264,DEXTROSE,10,Not Control,1268.93,1268.93,0
7521,00603,NA,NA,Not Control,2271714.64,2261169.35,10545.29
7525,00603,NA,NA,Not Control,912545.2,910180.64,2364.56
7529,00009,IRINOTECAN HYDROCHLORIDE,20,Not Control,2697227.97,1908845.99,788381.98
7536,00093,ANASTROZOLE,1,Not Control,1601964.35,1570249.24,31715.11
7540,NA,NA,NA,NA,1254099.48,1247466.61,6632.87
7542,00093,DULOXETINE HYDROCHLORIDE,20,Not Control,2620272.68,2603228.29,17044.39
7543,00093,DULOXETINE HYDROCHLORIDE,30,Not Control,15968630.22,15870633.85,97996.37
7544,00093,DULOXETINE HYDROCHLORIDE,60,Not Control,29550390.71,29362399.88,187990.83000000002
7551,NA,NA,NA,NA,488.4,488.4,0
7569,00093,ARIPIPRAZOLE,5,Not Control,129634835.03,126747665.69,2887169.34
7578,00264,MANNITOL,20,Not Control,176.81,176.81,0
7580,00093,ARIPIPRAZOLE,10,Not Control,101457041.02,99483677.68,1973363.34
7581,00093,ARIPIPRAZOLE,15,Not Control,59205312.11,57763007.05,1442305.06
7582,00093,ARIPIPRAZOLE,20,Not Control,60835161.61,59540089.42,1295072.19
7583,00093,ARIPIPRAZOLE,30,Not Control,43201898.17,42537548.47,664349.7
7590,NA,NA,NA,NA,92056.46,91585.04,471.42
7591,NA,NA,NA,NA,144494.84,143678.27,816.57
7597,00002,OLANZAPINE,10,Not Control,196578.17,194579.58,1998.59
7599,00093,TEMOZOLOMIDE,5,Not Control,112722.49,110058.51,2663.98
7600,00093,TEMOZOLOMIDE,20,Not Control,798159.51,786521.17,11638.34
7601,00093,TEMOZOLOMIDE,100,Not Control,7511769.5,7304209.65,207559.85
7602,00093,TEMOZOLOMIDE,250,Not Control,2112573.03,2056760.78,55812.25
7604,00517,ACETYLCYSTEINE,200,Not Control,81429.9,63373.39,18056.51
7606,00603,NORETHINDRONE ACETATE; ETHINYL ESTRADIOL,1.5; .03,Not Control,2016302.08,2006648.62,9653.460000000001
7607,00603,NORETHINDRONE ACETATE; ETHINYL ESTRADIOL,1; .02,Not Control,2733461.19,2719770.27,13690.92
7608,00603,NA,NA,Not Control,2951374.67,2939510.6,11864.07
7609,00603,NA,NA,Not Control,11352263.74,11325645.44,26618.3
7610,00603,NA,NA,Not Control,690698.95,673483.85,17215.1
7612,NA,NA,NA,NA,100566.77,83284.8,17281.97
7613,00093,ARIPIPRAZOLE,2,Not Control,65556734.43,64089130.34,1467604.09
7614,NA,NA,NA,NA,152.02,152.02,0
7616,NA,NA,NA,NA,5044.42,4981.45,62.97
7618,00093,DORZOLAMIDE HYDROCHLORIDE,20,Not Control,521299.28,513679.04,7620.24
7620,00409,HEPARIN SODIUM,200,Not Control,4230602.77,2860423.57,1370179.2
7622,NA,NA,NA,NA,744.3800000000001,744.3800000000001,0
7623,00904,HYDROCORTISONE,1,Not Control,97966390.92999999,80097540.65,17868850.28
7625,00603,NA,NA,Not Control,388020.68,385959.48,2061.2
7628,NA,NA,NA,NA,192.9,192.9,0
7630,00517,ACETYLCYSTEINE,200,Not Control,5146.94,4423.4,723.54
7634,00603,NA,NA,Not Control,6812105.67,6705683.78,106421.89
7635,00264,DEXTROSE; SODIUM CHLORIDE; POTASSIUM CHLORIDE,5; .45; .15,Not Control,141204.56,138741.05,2463.51
7636,00002,NA,NA,Not Control,3813964.7,3775555.7,38409
7637,00002,NA,NA,Not Control,3293504.1,3263740.09,29764.01
7638,00093,TEMOZOLOMIDE,140,Not Control,4784670.69,4717030.26,67640.43
7639,00093,TEMOZOLOMIDE,180,Not Control,1812461.34,1734818.2,77643.14
7640,00002,PEMETREXED DISODIUM HEPTAHYDRATE,100,Not Control,43426605.77,35248314.71,8178291.0600000005
7642,00603,NA,NA,Not Control,4956623.81,4945472.26,11151.55
7645,00264,DEXTROSE; SODIUM CHLORIDE; POTASSIUM CHLORIDE,5; .2; .15,Not Control,198.54,198.54,0
7650,00409,HEPARIN SODIUM,10000,Not Control,19076.21,17662.14,1414.07
7651,00904,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE,500; 25,Not Control,48890.79,37294.07,11596.72
